status,id_action_or_relation,subject,action_or_relation,action_or_relation_english,action_or_relation_middle_english,action_or_relation_synonyms,actant1_valency,actant1,actant2_valency,actant2,action_or_relation_type,subtype1,subtype2,subtype3,subtype4,parent_id,parent_label,parent_label_english,components_id,components_label,components_label_english,quasisynonym_id,quasisynonym_label,quasisynonym__label_english,related_entity_id,related_entity_label,related_entity_label_english,tags,dissidence_or_compliance_level,tie_value_subject_actant1,tie_value_subject_actant2,reciprocal_relation_actant1_subject_id,reciprocal_relation_actant1_subject,reciprocal_relation_actant1_subject_english,reciprocal_relation_actant2_subject_id,reciprocal_relation_actant2_subject,reciprocal_relation_actant2_subject_english,rule_time,rule_duration,rule_frequency,rule_location_where,rule_location_from,rule_location_to,rule_dissidence_level,rule_compliance_level,text_example,note,recommendation
,A0350,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0351,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0352,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0353,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0354,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0355,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0356,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0357,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0358,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0359,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0360,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0361,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0362,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0363,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0364,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0365,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0366,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0367,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0368,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0369,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0370,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0371,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0372,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0373,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0374,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0375,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0376,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0377,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0378,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0379,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0380,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0381,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0382,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0383,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0384,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0385,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0386,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0387,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0388,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0389,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0390,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0391,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0392,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0393,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0394,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0395,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0396,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0397,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0398,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0399,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0400,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0401,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0402,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0403,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0404,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0405,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0406,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0407,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0408,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0409,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0410,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0411,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0412,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0413,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0414,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0415,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0416,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0417,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0418,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0419,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0420,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0421,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0422,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0423,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0424,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0425,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0426,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0427,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0428,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0429,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0430,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0431,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0432,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0433,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0434,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0435,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0436,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0437,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0438,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0439,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0440,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0441,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0442,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0443,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0444,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0445,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0446,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0447,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0448,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0449,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0450,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0451,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0452,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0453,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0454,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0455,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0456,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0457,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0458,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0459,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0460,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0461,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0462,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0463,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0464,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0465,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0466,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0467,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0468,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0469,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0470,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0471,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0472,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0473,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
,A0474,,,,,,,,,,,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,#N/A,#N/A,,#N/A,#N/A,,,,,,,,,,,
